Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Individual,infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Time
SRR3471982,RNA-Seq,101,2983614437,PRJNA320361,SAMN04933134,1010498669,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739340,GSM2141597,EU162,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:49:00Z,1,GSM2141597,Macrophages,SRP074274,2 hr
SRR3471983,RNA-Seq,101,3415184003,PRJNA320361,SAMN04933135,1143889569,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739341,GSM2141598,EU164,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141598,Macrophages,SRP074274,2 hr
SRR3471984,RNA-Seq,101,3350197169,PRJNA320361,SAMN04933136,1134438501,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739342,GSM2141599,EU164,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141599,Macrophages,SRP074274,2 hr
SRR3471985,RNA-Seq,101,3233740735,PRJNA320361,SAMN04933137,1089896419,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739343,GSM2141600,EU164,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141600,Macrophages,SRP074274,2 hr
SRR3471986,RNA-Seq,101,3749437443,PRJNA320361,SAMN04933138,1674844093,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739344,GSM2141601,EU168,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141601,Macrophages,SRP074274,2 hr
SRR3471987,RNA-Seq,101,3406096730,PRJNA320361,SAMN04933139,1517569594,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739345,GSM2141602,EU168,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141602,Macrophages,SRP074274,2 hr
SRR3471988,RNA-Seq,101,2950735604,PRJNA320361,SAMN04933140,1318315725,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739346,GSM2141603,EU168,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141603,Macrophages,SRP074274,2 hr
SRR3471989,RNA-Seq,101,3535620241,PRJNA320361,SAMN04933141,1589047074,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739347,GSM2141604,EU170,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141604,Macrophages,SRP074274,2 hr
SRR3471990,RNA-Seq,101,4123500134,PRJNA320361,SAMN04933142,1848921679,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739348,GSM2141605,EU170,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141605,Macrophages,SRP074274,2 hr
SRR3471991,RNA-Seq,101,3802238324,PRJNA320361,SAMN04933143,1696699394,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739349,GSM2141606,EU170,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141606,Macrophages,SRP074274,2 hr
SRR3471992,RNA-Seq,101,3147258677,PRJNA320361,SAMN04933144,1439453514,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739350,GSM2141607,EU184,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141607,Macrophages,SRP074274,2 hr
SRR3471993,RNA-Seq,101,2891749281,PRJNA320361,SAMN04933145,1336905016,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739351,GSM2141608,EU184,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141608,Macrophages,SRP074274,2 hr
SRR3471994,RNA-Seq,101,3587649078,PRJNA320361,SAMN04933146,1641078076,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739352,GSM2141609,EU184,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141609,Macrophages,SRP074274,2 hr
SRR3471995,RNA-Seq,101,4019082294,PRJNA320361,SAMN04933147,1448745597,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739353,GSM2141610,EU186,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141610,Macrophages,SRP074274,2 hr
SRR3471996,RNA-Seq,101,4031641644,PRJNA320361,SAMN04933148,1448700977,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739354,GSM2141611,EU186,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141611,Macrophages,SRP074274,2 hr
SRR3471997,RNA-Seq,101,3868820453,PRJNA320361,SAMN04933149,1390248403,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739355,GSM2141612,EU186,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:49:00Z,1,GSM2141612,Macrophages,SRP074274,2 hr
SRR3471998,RNA-Seq,101,3849792861,PRJNA320361,SAMN04933150,1289623792,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739356,GSM2141613,EU190,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141613,Macrophages,SRP074274,2 hr
SRR3471999,RNA-Seq,101,3609455685,PRJNA320361,SAMN04933151,1219981476,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739357,GSM2141614,EU190,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141614,Macrophages,SRP074274,2 hr
SRR3472000,RNA-Seq,101,3489800783,PRJNA320361,SAMN04933152,1183902827,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739358,GSM2141615,EU190,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141615,Macrophages,SRP074274,2 hr
SRR3472001,RNA-Seq,101,3636580952,PRJNA320361,SAMN04933153,1240856700,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739359,GSM2141616,EU200,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141616,Macrophages,SRP074274,2 hr
SRR3472002,RNA-Seq,101,3578259007,PRJNA320361,SAMN04933154,1229176268,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739360,GSM2141617,EU200,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141617,Macrophages,SRP074274,2 hr
SRR3472003,RNA-Seq,101,3501850083,PRJNA320361,SAMN04933155,1192704303,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739361,GSM2141618,EU200,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141618,Macrophages,SRP074274,2 hr
SRR3472004,RNA-Seq,101,3658194750,PRJNA320361,SAMN04933156,1645930860,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739362,GSM2141619,EU202,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141619,Macrophages,SRP074274,2 hr
SRR3472005,RNA-Seq,101,3287439304,PRJNA320361,SAMN04933157,1472227926,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739363,GSM2141620,EU202,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141620,Macrophages,SRP074274,2 hr
SRR3472006,RNA-Seq,101,3915363980,PRJNA320361,SAMN04933158,1750129426,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739364,GSM2141621,EU202,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:49:00Z,1,GSM2141621,Macrophages,SRP074274,2 hr
SRR3472007,RNA-Seq,101,3573170829,PRJNA320361,SAMN04933159,1188651326,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739365,GSM2141622,EU210,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141622,Macrophages,SRP074274,2 hr
SRR3472008,RNA-Seq,101,3305459926,PRJNA320361,SAMN04933160,1121065253,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739366,GSM2141623,EU210,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141623,Macrophages,SRP074274,2 hr
SRR3472009,RNA-Seq,101,3697143481,PRJNA320361,SAMN04933161,1240482590,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739367,GSM2141624,EU210,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:51:00Z,1,GSM2141624,Macrophages,SRP074274,2 hr
SRR3472010,RNA-Seq,101,3557511587,PRJNA320361,SAMN04933162,1191308597,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739368,GSM2141625,EU212,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141625,Macrophages,SRP074274,2 hr
SRR3472011,RNA-Seq,101,3636063630,PRJNA320361,SAMN04933163,1212496096,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739369,GSM2141626,EU212,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141626,Macrophages,SRP074274,2 hr
SRR3472012,RNA-Seq,101,3360342114,PRJNA320361,SAMN04933164,1128817747,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739370,GSM2141627,EU212,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141627,Macrophages,SRP074274,2 hr
SRR3472013,RNA-Seq,101,2786150751,PRJNA320361,SAMN04933165,1265832052,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739371,GSM2141628,EU214,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141628,Macrophages,SRP074274,2 hr
SRR3472014,RNA-Seq,101,3729743756,PRJNA320361,SAMN04933166,1683522271,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739372,GSM2141629,EU214,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141629,Macrophages,SRP074274,2 hr
SRR3472015,RNA-Seq,101,3159829339,PRJNA320361,SAMN04933167,1419995669,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739373,GSM2141630,EU214,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:50:00Z,1,GSM2141630,Macrophages,SRP074274,2 hr
SRR3472016,RNA-Seq,101,4025715368,PRJNA320361,SAMN04933168,1444617698,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739374,GSM2141631,EU216,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:56:00Z,1,GSM2141631,Macrophages,SRP074274,2 hr
SRR3472017,RNA-Seq,101,3831648615,PRJNA320361,SAMN04933169,1371659868,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739375,GSM2141632,EU216,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141632,Macrophages,SRP074274,2 hr
SRR3472018,RNA-Seq,101,3986318803,PRJNA320361,SAMN04933170,1427395120,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739376,GSM2141633,EU216,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:07:00Z,1,GSM2141633,Macrophages,SRP074274,2 hr
SRR3472019,RNA-Seq,101,3432033429,PRJNA320361,SAMN04933171,1141635502,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739377,GSM2141634,EU224,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:47:00Z,1,GSM2141634,Macrophages,SRP074274,2 hr
SRR3472020,RNA-Seq,101,3115546899,PRJNA320361,SAMN04933172,1041639933,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739378,GSM2141635,EU224,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141635,Macrophages,SRP074274,2 hr
SRR3472021,RNA-Seq,101,3410884534,PRJNA320361,SAMN04933173,1135057010,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739379,GSM2141636,EU224,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141636,Macrophages,SRP074274,2 hr
SRR3472022,RNA-Seq,101,3389940063,PRJNA320361,SAMN04933174,1190956700,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739380,GSM2141637,EU230,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:57:00Z,1,GSM2141637,Macrophages,SRP074274,2 hr
SRR3472023,RNA-Seq,101,3601778069,PRJNA320361,SAMN04933175,1259995399,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739381,GSM2141638,EU230,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:58:00Z,1,GSM2141638,Macrophages,SRP074274,2 hr
SRR3472024,RNA-Seq,101,3930621545,PRJNA320361,SAMN04933176,1374641088,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739382,GSM2141639,EU230,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:47:00Z,1,GSM2141639,Macrophages,SRP074274,2 hr
SRR3472025,RNA-Seq,101,3295642019,PRJNA320361,SAMN04933177,1477403784,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739383,GSM2141640,EU232,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:00:00Z,1,GSM2141640,Macrophages,SRP074274,2 hr
SRR3472026,RNA-Seq,101,3111875145,PRJNA320361,SAMN04933178,1402175058,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739384,GSM2141641,EU232,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141641,Macrophages,SRP074274,2 hr
SRR3472027,RNA-Seq,101,3641085047,PRJNA320361,SAMN04933179,1630688773,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739385,GSM2141642,EU232,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:49:00Z,1,GSM2141642,Macrophages,SRP074274,2 hr
SRR3472028,RNA-Seq,101,4490367989,PRJNA320361,SAMN04933180,1581587641,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739386,GSM2141643,EU238,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141643,Macrophages,SRP074274,2 hr
SRR3472029,RNA-Seq,101,4153910729,PRJNA320361,SAMN04933181,1440861239,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739387,GSM2141644,EU238,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:08:00Z,1,GSM2141644,Macrophages,SRP074274,2 hr
SRR3472030,RNA-Seq,101,4250923653,PRJNA320361,SAMN04933182,1476767878,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739388,GSM2141645,EU238,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:58:00Z,1,GSM2141645,Macrophages,SRP074274,2 hr
SRR3472031,RNA-Seq,101,4171523715,PRJNA320361,SAMN04933183,1469194184,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739389,GSM2141646,EU240,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:57:00Z,1,GSM2141646,Macrophages,SRP074274,2 hr
SRR3472032,RNA-Seq,101,3870323636,PRJNA320361,SAMN04933184,1390816715,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739390,GSM2141647,EU240,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:51:00Z,1,GSM2141647,Macrophages,SRP074274,2 hr
SRR3472033,RNA-Seq,101,4063592489,PRJNA320361,SAMN04933185,1415492878,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739391,GSM2141648,EU242,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141648,Macrophages,SRP074274,2 hr
SRR3472034,RNA-Seq,101,3779372732,PRJNA320361,SAMN04933186,1320266893,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739392,GSM2141649,EU242,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141649,Macrophages,SRP074274,2 hr
SRR3472035,RNA-Seq,101,3738985155,PRJNA320361,SAMN04933187,1380921500,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739393,GSM2141650,EU242,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:07:00Z,1,GSM2141650,Macrophages,SRP074274,2 hr
SRR3472036,RNA-Seq,101,3675278092,PRJNA320361,SAMN04933189,1223492042,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739394,GSM2141651,EU246,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141651,Macrophages,SRP074274,2 hr
SRR3472037,RNA-Seq,101,3981826424,PRJNA320361,SAMN04933190,1413974978,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739395,GSM2141652,EU246,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141652,Macrophages,SRP074274,2 hr
SRR3472038,RNA-Seq,101,4674398069,PRJNA320361,SAMN04933221,1594017250,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739396,GSM2141653,EU248,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141653,Macrophages,SRP074274,2 hr
SRR3472039,RNA-Seq,101,4729465895,PRJNA320361,SAMN04933222,1616678796,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739397,GSM2141654,EU248,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141654,Macrophages,SRP074274,2 hr
